id,category,filtered,content,summary,prompt_filter_result,completion_filter_result,content_safety_result
381,['Age'],True,디씨 메갈 일베 루리웹 다 ㅈ같은 애들이지 특히 메갈일베는 쌍두마차고,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
382,['Gender'],False,베댓 보니까 틀딱충 밖에 없네 ㅋㅋ,베댓에 틀딱충만 있다는 내용.,{},{},
383,['Not Hate Speech'],True,부리워서 머라하는것들 니 앞가림이나 잘해,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'low'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
384,['Not Hate Speech'],False,이래야지요. 가슴 먹먹합니다,가슴이 먹먹하다고 느끼는 감정을 표현함.,{},{},
385,['Not Hate Speech'],True,여자가 말하면 다 진실이 되는세상. 김흥국은 무죄 받아도 사회에서 매장 당하게 생겼네 벌써. 매장 당했나?? 이러니 펜슬룰을 하는거지. 남자만 개불쌍 하네,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
386,['Not Hate Speech'],False,알고도모르는척,알고도 모르는 척하는 태도 또는 행동,{},{},
387,['Origin'],True,타라나버크 사람얼굴.특히 여자얼굴이아니다,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
388,['Age'],False,어차피 ㅈㄴ 노잼이었다 슈퍼맨이 돌아왔다를 2시간반동안 방영해주라,슈퍼맨이 돌아왔다를 2시간 반 동안 방영해달라는 요청.,{},{},
389,['Religion'],True,와 여자 걸그룹 기사에 여자가 48% ㅋㅋㅋㅋㅋ 진짜 어지간히 남자한테 인기 없나보다,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
390,['Not Hate Speech'],False,성상품화 맞아;,성상품화에 대한 인정,{},{},
391,"['Physical', 'Gender']",True,문슬람 수준 무뇌 틀딱 빨갱이 ㅋㅋ,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
392,['Not Hate Speech'],True,전라군산 새만금 에 격리하라,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
393,['Not Hate Speech'],True,미친정권 미친나팔수 그냥 김정은한테가라 자유민주주의대한민국으로살아가게,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'medium'}}",
394,['Not Hate Speech'],True,솔직히 아들 태어나면 두딸들은 부모 조부모에게서 찬밥되겠네요,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
395,['Origin'],False,이뻐지긴 괴물같은데이런기사 일부러 올리는듯 ㅋㄱㅋ,이상하게 이뻐졌는데 일부러 그런 기사인 것 같다.,{},{},
396,['Not Hate Speech'],False,또 재밌음ㅋㅋ,재미있음,{},{},
397,['Politics'],True,절 라도에서 여기 돈벌러 온놈들 엄청 많아,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
398,"['Origin', 'Age']",True,얼굴 조꺼치 생겼네~~~ 눙깔 쥐색끼 만큼 더럽게 생겼네~~~,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
399,['Not Hate Speech'],False,도대체 하루가 멀다하고 개인사진올라오냐 기사아저씨 웃긴다,개인사진이 자주 올라오는 것에 대해 기사 아저씨가 웃기다고 말함.,{},{},
400,['Not Hate Speech'],True,아재여 인생 덧없다..,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': True, 'severity': 'low'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
401,['Not Hate Speech'],False,두 주인공은 위주로 나왔으면 좋겠어요...두주인공 연기는 너무 좋아요^^,두 주인공의 연기가 매우 좋아서 주인공 위주로 이야기했으면 좋겠다는 의견.,{},{},
402,['Not Hate Speech'],True,이딴프로없어져 보기싫다 이딴애들은 연결안해줘도 지들이알아서간다,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
403,['Not Hate Speech'],True,댓글 다 고소미 먹는거 아님??,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
404,"['Politics', 'Origin']",True,스모 선수가 뭐가 건강하냐? 비만 돼지들이지. 당뇨에 심혈관 질환에 합볍증 달고 살건데,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
405,"['Origin', 'Age']",True,깔년아 눈탱이 치워 못생겨가지고,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'low'}}",
406,['Not Hate Speech'],True,여성팬분들이 와서 난리네근데 박보검 연기 못하던구만 쯧쯧,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
407,['Physical'],True,이다문(이게다문재앙때문),,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
408,"['Politics', 'Age']",True,화교짱깨새끼 연보기ㅋㅋ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
409,['Religion'],True,그치??많이 부럽지??저얼굴에(난 귀엽다생각들지만) 여자들 사랑 다 차지하고 미국 시민권자에 예쁜고 어린 여자친구에~남자들 부러워서 어쩌니,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
410,"['Politics', 'Physical', 'Age']",True,ㄴ니목을걸어라.전라도..빨갱이시기들..광주때 절라도 씨를말렷어야됫는데,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
411,['Physical'],False,갑자기 뜬금없는 박신혜 연예설 기사라.. 혹시 현 박근혜정권의 탄핵정국을 덮기위한 정치권의 거대한 음모가 아닐지 우려됩니다. 제발 이번주말도 박근혜탄핵을 위한 촛불시위에 동참해주세요.. 묻혀서는 안되요..,"박신혜 연예설이 정치적 음모일 가능성을 우려하며, 박근혜 탄핵 촛불시위 참여를 촉구하는 내용.",{},{},
412,['Not Hate Speech'],False,수지 연기하지마라 발연기 보고 싶지 않다,수지에게 연기하지 말고 자연스러운 연기를 보여달라는 말.,{},{},
413,['Not Hate Speech'],False,근데 현재 가장 기여중인 사람은 윤아같다,현재 가장 기여하는 사람은 윤아이다.,{},{},
414,['Religion'],True,같은 여성으로서 페미들이 주장하는 한남의 범주에 방탄도 포함 되는데요 여기에 대한 입장은?,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
415,['Not Hate Speech'],False,14년이면오래살았네뭐요즘유명인들10년도안사는사람태반이니,요즘 유명인들은 10년도 못 사는 경우가 많아 14년은 오래 산 편이다.,{},{},
416,['Not Hate Speech'],True,중국은 진짜 먹는걸로 장난치는거에 이골이난다.증말,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
417,['Not Hate Speech'],False,이승기 진짜 귀엽다숨 넘어 갈뻔했다 웃겨서,이승기가 귀엽고 웃겨서 넘기기 힘들 정도였다.,{},{},
418,['Not Hate Speech'],True,멀쩡한놈이 실성을 했나 글자도 알면서 왜그래 세수하고 정신차려,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
419,"['Politics', 'Physical', 'Age']",True,이명박그네가 광주가서 저랬어봐 홍어 새킈들 벌써 광화문으로 다 쳐 모였지,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
420,['Not Hate Speech'],True,하현우 아이돌은 가수로도 안본다거 했던 사람이자나,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
421,['Not Hate Speech'],False,듣보잡인데 굳이,아무도 모르는 사람인데 굳이,{},{},
422,['Not Hate Speech'],True,남자랑 여자랑 둘이 밥먹으면 연애냐?ㅋㅋㅋㅋㅋ 모쏠들 망상보소 ㅋㅋㅋㅋㅋ,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
423,"['Physical', 'Age']",True,이낙연이는 정경심이 년만 여성이고 박근혜 최순실은 여성으로 안보이지?,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
424,['Not Hate Speech'],True,남연갤에서 시작된 이 사태는 평소 워너원에게 열등감과 악감정을 가진 특정집단에 의해 부풀려진 사건입니다. 특정단어를 워너원에게 프레임씌우고 허위사실을 유포시켜 그룹과 멤버에게 심각한 피해를 입혔구요. 증거를 들이밀자 이제는 멤버들간 이간질과 의뢰한 영상이 조작됐다는둥 잘못없는데 사과는 왜했냐는둥 스탭들을 막대했다는둥 멤버들 인성을 물고 늘어지며 마지막 발악을 하고 있습니다. 의뢰기관에 대한 허위 사실도 유포하고 있습니다. 정말 답이 없는 사람들이죠.댓글 남자비율 40% 참 놀라워요! 워너원에게 이리도 관심많은 남자들이 많습니다^^*,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
425,['Not Hate Speech'],True,수홍어머니 귀여우신데 박수홍 결혼반대하시더니 결혼하라는거보면..참 ㅋㅋ박수홍클럽다니고그러는거 일부로그러는어같음 더 보란듯이,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
426,['Not Hate Speech'],True,진짜 내가 다 속상하다..ㅠㅠ 백지영씨 행복했으면...,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
427,['Not Hate Speech'],True,내가 존박이 조여정한테 날린 드립때문에 이후 tv에 조여정 송지효 이엘 신소율 나오는 프로를 못본다. 원하지 않는데 자꾸 자동으로 쟤들 유두가 생각나서 ㅡㅡ;; 제발 여배우들 가슴탈의 하지 말자 나 힘들다,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'low'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
428,"['Origin', 'Physical']",True,진중권 너나 찌그려져라 이상한게 길쭉히 생겨가지고,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
429,['Not Hate Speech'],False,"조세호, 양세형이 들어가서 문 닫는거,,",조세호와 양세형이 출연하여 문을 닫는 상황을 언급함.,{},{},
430,"['Politics', 'Age']",True,족바리 개쉐.ㅡ 야 안논다 니들하고.,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
431,['Not Hate Speech'],False,난 막달까지 힘든직장일 끝까지 했는데~ 임신이 힘들긴하지만 그것도 못할정도는 아닌데~~그리구 며느리가 안하면 연세드신 시어머니가 그일 다해야하는데 그럼 그시어머니는 안힘든가? 차라리 명절을 없애야한다~ 집안 식구들이 모이면 누군간 밥을 해야하는데 ~ 그럼 누가하나 그걸~ 시어머니도 그집안의 며느리였다~~~ 나도 시댁가면 일다하는 며느리지만 일년의 그며칠 못견디고 징징거리는것도 잘못된거 같다~~,"임신과 가사 부담, 시어머니와 며느리 역할, 명절과 가사 분담에 대한 고민과 불만을 표현하며, 며느리와 시어머니 모두 힘든 역할을 하고 있다는 생각을 전함.",{},{},
432,"['Age', 'Religion']",True,술 담배에 쩔어 사는 년들 보면 어이가 없다 여자로 태어났으면 최소한 깨끗하게는 살아야지 왜 그렇게 더럽게 사냐 걸레도 아니고,,,"{'hate': {'filtered': True, 'severity': 'medium'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
433,['Not Hate Speech'],False,솔직히 니 죄는 어떻게 할건데?,죄책감이나 책임 문제에 대한 질문.,{},{},
434,['Not Hate Speech'],False,발연기 쩌네,연기가 매우 강하다는 의미.,{},{},
435,['Not Hate Speech'],True,디스패치같은곳은 좀 사라져야할 사회악이 아닐까,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
436,['Not Hate Speech'],False,앗따 얼굴 하난 존나 잘 생겼네.,잘생긴 얼굴에 대한 감탄.,{},{},
437,['Age'],True,여기도 문재인까는 세키들 많네 바부들 정신차리라,,,"{'hate': {'filtered': True, 'severity': 'low'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
438,['Not Hate Speech'],False,와 3억 ㄷㄷㄷㄷㄷㄷㄷㄷㄷ 부럽다....엄청 벌었네,3억 벌어서 부럽다.,{},{},
439,['Not Hate Speech'],False,축하해요~!!행복하세요,축하와 행복을 기원하는 인사말,{},{},
440,['Not Hate Speech'],True,유시민작가님 정치성향을 좋아하는건 아니지만 인간적인 면모와 지식은 본받고 싶습니다.,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
441,['Gender'],True,현비님아까워요~~~하필 나이도많은 늙은여우한테..더어리고이쁘고착한여자많을텐데..,,,"{'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'low'}, 'violence': {'filtered': False, 'severity': 'safe'}}",
442,['Not Hate Speech'],True,난 저얼굴로 저러케 안살듯,,{},"{'filtered': True, 'category': 'hate', 'severity': 'low'}",
